User_ID,User_Archetype,u_hist,u_adv,u_nat,u_rel,Location_Name,l_hist,l_adv,l_nat,l_rel,l_outdoor,l_lat,l_lng,c_raining,ENJOYMENT_SCORE
U0537,Backpacker,0.24,0.95,0.72,0.26,Little Adam's Peak,0.1,0.8,0.8,0.2,1,6.8667,81.0667,0,5.6
U0537,Backpacker,0.24,0.95,0.72,0.26,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,1,1.1
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,5.3
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,4.9
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,4.5
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Pigeon Island,0.1,0.7,0.9,0.3,1,8.7167,81.2,0,4.9
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,0,4.9
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,5.2
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,4.2
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,5.4
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,4.5
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,4.5
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,1,0.0
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,5.2
U0538,Family_Vacation,0.7,0.39,0.64,0.78,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,4.6
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,4.6
U0538,Family_Vacation,0.7,0.39,0.64,0.78,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,5.2
U0539,Historian,0.89,0.09,0.41,0.32,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,0,3.7
U0539,Historian,0.89,0.09,0.41,0.32,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,1,0.0
U0539,Historian,0.89,0.09,0.41,0.32,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,0,2.7
U0539,Historian,0.89,0.09,0.41,0.32,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,2.6
U0539,Historian,0.89,0.09,0.41,0.32,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,2.7
U0539,Historian,0.89,0.09,0.41,0.32,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,2.6
U0539,Historian,0.89,0.09,0.41,0.32,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,2.5
U0539,Historian,0.89,0.09,0.41,0.32,Yala National Park,0.1,0.7,1.0,0.2,1,6.3667,81.4667,0,2.7
U0539,Historian,0.89,0.09,0.41,0.32,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,3.1
U0539,Historian,0.89,0.09,0.41,0.32,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,5.5
U0539,Historian,0.89,0.09,0.41,0.32,Galle Fort,0.9,0.1,0.2,0.8,1,6.0311,80.217,0,6.1
U0539,Historian,0.89,0.09,0.41,0.32,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,2.7
U0539,Historian,0.89,0.09,0.41,0.32,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,1.8
U0539,Historian,0.89,0.09,0.41,0.32,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,5.6
U0539,Historian,0.89,0.09,0.41,0.32,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,4.7
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,6.0
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,0,3.0
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,1,0.0
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Sea Turtle Hatchery,0.1,0.1,0.7,0.5,0,5.9833,80.2833,0,3.8
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,3.9
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Bambarakanda Falls,0.1,0.7,0.9,0.3,1,6.77,80.83,1,0.0
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,0,3.2
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,1,0.0
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Pigeon Island,0.1,0.7,0.9,0.3,1,8.7167,81.2,0,3.7
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,3.9
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,5.8
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Galle Fort,0.9,0.1,0.2,0.8,1,6.0311,80.217,1,0.7
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,2.4
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,3.7
U0540,Family_Vacation,0.36,0.33,0.48,0.9,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,3.7
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,3.7
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,6.4
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Coconut Tree Hill,0.0,0.1,0.5,0.9,1,5.9381,80.4667,0,3.6
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,1,0.7
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,2.8
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,5.5
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,0,4.7
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,1,2.2
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,6.3
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,0,2.0
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,1,0.0
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,3.8
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,8.2
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,1,0.0
U0541,Nature_Lover,0.24,0.7,1.0,0.49,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,1,0.7
U0542,Historian,0.91,0.18,0.56,0.54,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,0,3.4
U0542,Historian,0.91,0.18,0.56,0.54,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,0,4.1
U0542,Historian,0.91,0.18,0.56,0.54,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,3.0
U0542,Historian,0.91,0.18,0.56,0.54,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,0,7.8
U0542,Historian,0.91,0.18,0.56,0.54,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,5.5
U0542,Historian,0.91,0.18,0.56,0.54,Little Adam's Peak,0.1,0.8,0.8,0.2,1,6.8667,81.0667,1,0.0
U0542,Historian,0.91,0.18,0.56,0.54,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,3.9
U0542,Historian,0.91,0.18,0.56,0.54,Kelaniya Raja Maha Vihara,0.9,0.0,0.1,0.5,0,6.95,79.9167,1,7.4
U0542,Historian,0.91,0.18,0.56,0.54,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,4.1
U0542,Historian,0.91,0.18,0.56,0.54,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,4.9
U0542,Historian,0.91,0.18,0.56,0.54,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,7.6
U0542,Historian,0.91,0.18,0.56,0.54,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,3.8
U0542,Historian,0.91,0.18,0.56,0.54,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,4.3
U0542,Historian,0.91,0.18,0.56,0.54,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,1,0.0
U0542,Historian,0.91,0.18,0.56,0.54,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,4.7
U0543,Backpacker,0.25,0.94,0.69,0.0,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,5.4
U0543,Backpacker,0.25,0.94,0.69,0.0,Galle Fort,0.9,0.1,0.2,0.8,1,6.0311,80.217,0,1.5
U0543,Backpacker,0.25,0.94,0.69,0.0,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,0,3.6
U0543,Backpacker,0.25,0.94,0.69,0.0,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,8.2
U0543,Backpacker,0.25,0.94,0.69,0.0,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,3.5
U0543,Backpacker,0.25,0.94,0.69,0.0,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,0,5.1
U0543,Backpacker,0.25,0.94,0.69,0.0,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,1.5
U0543,Backpacker,0.25,0.94,0.69,0.0,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,3.4
U0543,Backpacker,0.25,0.94,0.69,0.0,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,5.0
U0543,Backpacker,0.25,0.94,0.69,0.0,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,1,1.8
U0543,Backpacker,0.25,0.94,0.69,0.0,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,3.3
U0543,Backpacker,0.25,0.94,0.69,0.0,Nallur Kandaswamy Kovil,0.9,0.0,0.0,0.6,0,9.6745,80.0293,0,1.8
U0543,Backpacker,0.25,0.94,0.69,0.0,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,5.0
U0543,Backpacker,0.25,0.94,0.69,0.0,Negombo Fish Market,0.3,0.1,0.2,0.2,1,7.2,79.8333,0,1.2
U0543,Backpacker,0.25,0.94,0.69,0.0,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,3.0
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,3.4
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,1,0.6
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,3.3
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Sea Turtle Hatchery,0.1,0.1,0.7,0.5,0,5.9833,80.2833,0,3.9
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,1,5.3
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,5.1
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Nallur Kandaswamy Kovil,0.9,0.0,0.0,0.6,0,9.6745,80.0293,0,4.2
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,1,0.0
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,3.2
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Polonnaruwa Ruins,1.0,0.2,0.4,0.2,1,7.9333,81.0,0,1.4
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Negombo Fish Market,0.3,0.1,0.2,0.2,1,7.2,79.8333,0,1.3
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Koggala Lake Safari,0.1,0.2,0.8,0.8,1,5.9833,80.3167,0,6.2
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,2.6
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,5.5
U0544,Luxury_Relax,0.1,0.08,0.38,1.0,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,2.0
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,5.6
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,5.2
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Little Adam's Peak,0.1,0.8,0.8,0.2,1,6.8667,81.0667,1,0.0
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.1
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,0,5.5
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,5.7
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,1,0.0
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Japanese Peace Pagoda,0.7,0.1,0.4,0.8,1,6.015,80.2433,0,3.7
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,3.7
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,3.8
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Lipton's Seat,0.3,0.5,0.9,0.4,1,6.7833,81.0167,0,5.8
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,2.7
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,4.9
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,4.9
U0545,Nature_Lover,0.13,0.72,0.76,0.57,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,5.2
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,0,2.6
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,8.1
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,3.9
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,2.7
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,3.4
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Hikkaduwa Coral Reef,0.1,0.6,0.7,0.5,1,6.1389,80.1,0,4.9
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,3.5
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,4.2
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,4.8
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,8.0
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,0,2.5
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,0,5.4
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,3.3
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Galle Fort,0.9,0.1,0.2,0.8,1,6.0311,80.217,0,3.3
U0546,Nature_Lover,0.2,0.42,0.82,0.52,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,5.3
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Elephant Rock,0.0,0.6,0.7,0.5,1,6.81,81.82,0,3.4
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,4.5
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,4.0
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,1,0.0
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,3.3
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,3.4
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,4.6
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,0,3.5
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Negombo Fish Market,0.3,0.1,0.2,0.2,1,7.2,79.8333,0,1.2
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,1,0.0
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,5.2
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,3.0
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,2.9
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,5.3
U0547,Digital_Nomad,0.11,0.44,0.56,0.72,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,1.5
U0548,Historian,0.94,0.25,0.43,0.51,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,0,3.3
U0548,Historian,0.94,0.25,0.43,0.51,Horton Plains,0.1,0.8,1.0,0.2,1,6.8028,80.8039,0,3.4
U0548,Historian,0.94,0.25,0.43,0.51,Kelaniya Raja Maha Vihara,0.9,0.0,0.1,0.5,0,6.95,79.9167,0,8.2
U0548,Historian,0.94,0.25,0.43,0.51,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,1,0.0
U0548,Historian,0.94,0.25,0.43,0.51,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,2.9
U0548,Historian,0.94,0.25,0.43,0.51,Galle Fort,0.9,0.1,0.2,0.8,1,6.0311,80.217,0,7.7
U0548,Historian,0.94,0.25,0.43,0.51,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,0,4.0
U0548,Historian,0.94,0.25,0.43,0.51,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,1,0.0
U0548,Historian,0.94,0.25,0.43,0.51,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,4.9
U0548,Historian,0.94,0.25,0.43,0.51,Japanese Peace Pagoda,0.7,0.1,0.4,0.8,1,6.015,80.2433,0,4.8
U0548,Historian,0.94,0.25,0.43,0.51,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,3.7
U0548,Historian,0.94,0.25,0.43,0.51,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,4.1
U0548,Historian,0.94,0.25,0.43,0.51,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,3.1
U0548,Historian,0.94,0.25,0.43,0.51,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,2.0
U0548,Historian,0.94,0.25,0.43,0.51,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,3.2
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,3.0
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,5.2
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,4.0
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,8.2
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,8.4
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,3.2
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Elephant Rock,0.0,0.6,0.7,0.5,1,6.81,81.82,0,4.6
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,1,0.0
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,0,4.5
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,1,2.6
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Koggala Lake Safari,0.1,0.2,0.8,0.8,1,5.9833,80.3167,0,5.8
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,1,2.9
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Japanese Peace Pagoda,0.7,0.1,0.4,0.8,1,6.015,80.2433,0,3.4
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,0,2.6
U0549,Nature_Lover,0.36,0.66,0.9,0.53,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,4.2
U0550,Backpacker,0.3,0.94,0.75,0.47,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,0,3.3
U0550,Backpacker,0.3,0.94,0.75,0.47,Ritigala Forest Monastery,0.9,0.5,0.8,0.2,1,8.1189,80.6483,1,0.0
U0550,Backpacker,0.3,0.94,0.75,0.47,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,6.4
U0550,Backpacker,0.3,0.94,0.75,0.47,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,5.6
U0550,Backpacker,0.3,0.94,0.75,0.47,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,4.5
U0550,Backpacker,0.3,0.94,0.75,0.47,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,2.7
U0550,Backpacker,0.3,0.94,0.75,0.47,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,5.3
U0550,Backpacker,0.3,0.94,0.75,0.47,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,5.9
U0550,Backpacker,0.3,0.94,0.75,0.47,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,0,1.9
U0550,Backpacker,0.3,0.94,0.75,0.47,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,5.5
U0550,Backpacker,0.3,0.94,0.75,0.47,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,0,2.3
U0550,Backpacker,0.3,0.94,0.75,0.47,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,4.7
U0550,Backpacker,0.3,0.94,0.75,0.47,Coconut Tree Hill,0.0,0.1,0.5,0.9,1,5.9381,80.4667,0,3.6
